ntasks,algo,freq,total_time_s,task_id,work_time_s,switch_time_s,load_balancer_time_s
64,rcbincr,1,1.335412,49,0.980189,0.004958,0.326313
64,rcbincr,1,1.335412,50,0.985298,0.012342,0.31381
64,rcbincr,1,1.335412,28,0.962257,0.000841,0.348363
64,rcbincr,1,1.335412,35,0.920274,0.006424,0.384687
64,rcbincr,1,1.335412,2,0.785079,0.003345,0.522965
64,rcbincr,1,1.335412,9,0.840302,0.004351,0.466733
64,rcbincr,1,1.335412,42,0.937081,0.008285,0.366044
64,rcbincr,1,1.335412,61,1.089605,0.027996,0.193859
64,rcbincr,1,1.335412,47,1.018593,0.015421,0.277397
64,rcbincr,1,1.335412,24,0.91026,0.003294,0.397864
64,rcbincr,1,1.335412,4,0.811969,0.001387,0.498066
64,rcbincr,1,1.335412,3,0.817192,0.003189,0.491078
64,rcbincr,1,1.335412,20,0.906763,0.009954,0.39472
64,rcbincr,1,1.335412,26,0.940991,0.012825,0.357507
64,rcbincr,1,1.335412,13,0.897464,0.001682,0.412257
64,rcbincr,1,1.335412,52,1.008151,0.010068,0.293171
64,rcbincr,1,1.335412,51,1.011477,0.011287,0.288622
64,rcbincr,1,1.335412,40,0.905369,0.010314,0.395774
64,rcbincr,1,1.335412,56,1.004381,0.011331,0.295714
64,rcbincr,1,1.335412,37,0.942789,0.009887,0.358718
64,rcbincr,1,1.335412,19,0.915484,0.006963,0.388938
64,rcbincr,1,1.335412,34,0.885836,0.007963,0.417597
64,rcbincr,1,1.335412,32,0.850547,0.001206,0.459629
64,rcbincr,1,1.335412,14,0.893608,0.004456,0.41335
64,rcbincr,1,1.335412,8,0.810307,0.002585,0.498558
64,rcbincr,1,1.335412,10,0.8448,0.002159,0.464471
64,rcbincr,1,1.335412,38,0.936674,0.011513,0.363241
64,rcbincr,1,1.335412,36,0.913184,0.010886,0.387375
64,rcbincr,1,1.335412,54,1.034411,0.02193,0.25507
64,rcbincr,1,1.335412,62,1.085605,0.024969,0.200846
64,rcbincr,1,1.335412,7,0.868265,0.006493,0.436615
64,rcbincr,1,1.335412,46,0.990391,0.015441,0.305551
64,rcbincr,1,1.335412,25,0.938117,0.006761,0.366587
64,rcbincr,1,1.335412,59,1.066153,0.019356,0.225958
64,rcbincr,1,1.335412,60,1.056347,0.019981,0.235075
64,rcbincr,1,1.335412,44,0.960137,0.017291,0.333999
64,rcbincr,1,1.335412,39,0.974264,0.015468,0.32145
64,rcbincr,1,1.335412,21,0.937573,0.004762,0.369128
64,rcbincr,1,1.335412,0,0.761965,0.0013,0.548204
64,rcbincr,1,1.335412,15,0.921125,0.006744,0.383586
64,rcbincr,1,1.335412,5,0.841288,0.002176,0.467979
64,rcbincr,1,1.335412,1,0.790161,0.004309,0.516977
64,rcbincr,1,1.335412,48,0.950029,0.012767,0.348574
64,rcbincr,1,1.335412,55,1.065408,0.01887,0.227127
64,rcbincr,1,1.335412,12,0.861274,0.008932,0.441237
64,rcbincr,1,1.335412,16,0.856533,0.008344,0.446584
64,rcbincr,1,1.335412,6,0.841395,0.011275,0.458767
64,rcbincr,1,1.335412,23,0.969864,0.01113,0.33046
64,rcbincr,1,1.335412,11,0.875295,0.010907,0.425273
64,rcbincr,1,1.335412,41,0.943162,0.011142,0.357081
64,rcbincr,1,1.335412,45,0.99316,0.020729,0.297521
64,rcbincr,1,1.335412,29,0.989498,0.00893,0.312974
64,rcbincr,1,1.335412,33,0.886896,0.007645,0.416923
64,rcbincr,1,1.335412,27,0.966168,0.014074,0.331211
64,rcbincr,1,1.335412,30,0.98762,0.015712,0.308055
64,rcbincr,1,1.335412,22,0.940719,0.012305,0.358143
64,rcbincr,1,1.335412,31,1.023819,0.014989,0.272615
64,rcbincr,1,1.335412,17,0.88271,0.011994,0.416736
64,rcbincr,1,1.335412,18,0.88923,0.012207,0.409982
